Short Name,Full Name,Faculty,Category,Instructors,TAs,Assessment title,Assessment type,Format,weight,Cumulative,due date,Specific objectives,Course Outcomes: all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (Winter 2016 LEC B1 B2 SEM J1),PHARM 327 Wi16 - NUTRITION Combined LEC SEM Wi16,Cross Listed Courses,"Pharmaceutical Sciences,, Therapeutics,",Hoon Sunwoo,,Midterm,Exam,Multiple choice,50,,16-01-21,,"By the end of this course, students will be able to know and understand nutritional terminology, what a healthy diet is, macro/micro nutrient requirements, and the role of nutrients in health and disease states (obesity, diabetes, cardiovascular, osteoporosis, gut diseases, cancer, autoimmune-inflammatory diseases, and metabolic syndrome).","By the time students finish the course, they should be able to explain their learning and knowledge in the area of nutrition to others. This will be tested by multiple choices and short-answer exam questions.","By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (Winter 2016 LEC B1 B2 SEM J1),PHARM 327 Wi16 - NUTRITION Combined LEC SEM Wi16,Cross Listed Courses,"Pharmaceutical Sciences,, Therapeutics,",Hoon Sunwoo,,FInal,Exam,Multiple choice,50,,16-02-12,,"By the end of this course, students will be able to know and understand nutritional terminology, what a healthy diet is, macro/micro nutrient requirements, and the role of nutrients in health and disease states (obesity, diabetes, cardiovascular, osteoporosis, gut diseases, cancer, autoimmune-inflammatory diseases, and metabolic syndrome).","By the time students finish the course, they should be able to explain their learning and knowledge in the area of nutrition to others. This will be tested by multiple choices and short-answer exam questions.","By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),Faculty of Pharmacy and Pharmaceutical Sciences,,Candace Necyk,,Pre-Seminar Quiz 1,Quiz,Written and multiple choice,5,,16-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),Faculty of Pharmacy and Pharmaceutical Sciences,,Candace Necyk,,Pre-Seminar Quiz 2,Quiz,Written and multiple choice,5,,16-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),Faculty of Pharmacy and Pharmaceutical Sciences,,Candace Necyk,,Midterm,Exam,Written and multiple choice,40,,16-02-09,,Identify the main anatomy components of the endocrine system.,"Describe the physiological effects of the following: adrenal, thyroid, parathyroid, neurohypophyseal and pancreatic hormones.","Describe the epidemiology, etiology, and risk factors of endocrine disorders.","Describe the pathophysiology of endocrine disorders, including clinical presentation, symptomatology, and long-term health consequences.",Recognize the main structural features of drugs used to manage endocrine disorders.,Explain the pharmacologic effects of drugs used in the management of endocrine disorders.,Describe pharmacokinetic and pharmacodynamic principles to the treatment of endocrine disorders.,Describe the specific laboratory tests used in the diagnosis and monitoring of endocrine disorders.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments to the prevention, treatment and management of endocrine disorders, including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).","Recognize and understand the appropriate acute management strategies for patients with diabetes, including travel, exercise and acute illness.",Describe the toxicity of medications used in the management of endocrine disorders.,Identify ethical and cultural issues surrounding endocrine disorders.,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources.,Identify and resolve clinically significant drug interactions.,"Select appropriate treatment for special groups (e.g., pediatrics, geriatrics, pregnant or lactating women).","Apply concepts and knowledge of medicinal chemistry, pharmacology, and therapeutic principles for pharmacologic management of endocrine disorders.",Identify actual and potential drug-related problems associated with pharmacologic management of endocrine disorders.,"Develop a patient care plan related to the care of patients with endocrine disorders, including appropriate monitoring and documentation.",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,Identify and retrieve appropriate sources of information needed to resolve drug related problems.,Use the principles of evidence-based medicine to critically evaluate the validity and applicability of information from various literature resources.,"Develop a caring, empathic attitude for patients experiencing of the conditions of primary focus.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,
PHARM 342 (Winter 2017 LAB LEC SEM),PHARM 342 Wi17 - DRUG USE & PATIENT CARE Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Midterm,Exam,Written and multiple choice,25,,17-02-13,,Identify the basic process requirements in utilizing the Patient Care Process:,a. Construct a patient care database,b. Identify the drug related problem,c. Manage a patient care profile electronically,Explain the basic concepts and principles applicable to professional responsibilities in the drug use control process and patient care interactions.,Identify federal and provincial pharmacy legislation with respect to the appropriate handling of drug products and practicing within the professions scope.,Identify legal requirements when accepting/receiving written & verbal prescriptions.,"For each component in the patient care process, describe the related activities and responsibilities of pharmacists, pharmacy students, interns, and pharmacy technicians.","Discuss how the medication-dispensing process intersects with the patient care process, and the respective roles of pharmacists, pharmacy students and pharmacy technicians and pharmacy technician students.",Apply relevant components of the Patient Care Process model to pharmacy practice.,"Demonstrate effective communication in clarifying prescription orders, providing drug information, documentation of errors and interacting with health care professionals and patients.",Utilize critical thinking in the problem solving process.,"Accurately process written and verbal prescriptions, meeting all legal and technical requirements for medications.",Demonstrate competency of the prescription processing software (KROLL).,"Function efficiently within the simulated pharmacy, both independently and within a group.",Complete an accurate patient record by gathering medication history and other relevant information.,"Document search process for drug information questions, citing references used.",Communicate effectively when having a dialogue with a simulated patient and other health care practitioners,"Demonstrate a responsible, caring, and professional attitude towards the profession of pharmacy, students, patients, and health care professionals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 342 (Winter 2017 LAB LEC SEM),PHARM 342 Wi17 - DRUG USE & PATIENT CARE Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Final,Exam,Multiple choice,45,,17-03-14,,Identify the basic process requirements in utilizing the Patient Care Process:,a. Construct a patient care database,b. Identify the drug related problem,c. Manage a patient care profile electronically,Explain the basic concepts and principles applicable to professional responsibilities in the drug use control process and patient care interactions.,Identify federal and provincial pharmacy legislation with respect to the appropriate handling of drug products and practicing within the professions scope.,Identify legal requirements when accepting/receiving written & verbal prescriptions.,"For each component in the patient care process, describe the related activities and responsibilities of pharmacists, pharmacy students, interns, and pharmacy technicians.","Discuss how the medication-dispensing process intersects with the patient care process, and the respective roles of pharmacists, pharmacy students and pharmacy technicians and pharmacy technician students.",Identify and document potential medication prescribing errors in written and verbal prescriptions.,Apply concepts of third party billing and prescription pricing in the drug use process. ,Recognize issues surrounding drug diversion and security.,Demonstrate an introductory level of adverse drug reporting and management.,Relate the concepts of the culture of patient safety to the drug use process.,Apply relevant components of the Patient Care Process model to pharmacy practice.,"Demonstrate effective communication in clarifying prescription orders, providing drug information, documentation of errors and interacting with health care professionals and patients.",Utilize critical thinking in the problem solving process.,"Accurately process written and verbal prescriptions, meeting all legal and technical requirements for medications.",Demonstrate competency of the prescription processing software (KROLL).,"Function efficiently within the simulated pharmacy, both independently and within a group.",Complete an accurate patient record by gathering medication history and other relevant information.,"Document search process for drug information questions, citing references used.",Communicate effectively when having a dialogue with a simulated patient and other health care practitioners,"Demonstrate a responsible, caring, and professional attitude towards the profession of pharmacy, students, patients, and health care professionals.",,,,,,,,,,,,,,,,,,,,,,,
PHARM 342 (Winter 2017 LAB LEC SEM),PHARM 342 Wi17 - DRUG USE & PATIENT CARE Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Self-Reflection (Community Pharmacy Visit),Assignment,N/A,10,,17-01-14,,"Demonstrate a responsible, caring, and professional attitude towards the profession of pharmacy, students, patients, and health care professionals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 342 (Winter 2017 LAB LEC SEM),PHARM 342 Wi17 - DRUG USE & PATIENT CARE Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Lab 2,Lab,N/A,5,,17-01-14,,Identify the basic process requirements in utilizing the Patient Care Process:,a. Construct a patient care database,b. Identify the drug related problem,c. Manage a patient care profile electronically,Explain the basic concepts and principles applicable to professional responsibilities in the drug use control process and patient care interactions.,Identify federal and provincial pharmacy legislation with respect to the appropriate handling of drug products and practicing within the professions scope.,Identify legal requirements when accepting/receiving written & verbal prescriptions.,Apply relevant components of the Patient Care Process model to pharmacy practice.,"Demonstrate effective communication in clarifying prescription orders, providing drug information, documentation of errors and interacting with health care professionals and patients.",Utilize critical thinking in the problem solving process.,"Accurately process written and verbal prescriptions, meeting all legal and technical requirements for medications.",Demonstrate competency of the prescription processing software (KROLL).,"Function efficiently within the simulated pharmacy, both independently and within a group.",Complete an accurate patient record by gathering medication history and other relevant information.,"Document search process for drug information questions, citing references used.",Communicate effectively when having a dialogue with a simulated patient and other health care practitioners,"Demonstrate a responsible, caring, and professional attitude towards the profession of pharmacy, students, patients, and health care professionals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 342 (Winter 2017 LAB LEC SEM),PHARM 342 Wi17 - DRUG USE & PATIENT CARE Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Lab 3,Lab,N/A,5,,17-01-14,,Identify the basic process requirements in utilizing the Patient Care Process:,a. Construct a patient care database,b. Identify the drug related problem,c. Manage a patient care profile electronically,Explain the basic concepts and principles applicable to professional responsibilities in the drug use control process and patient care interactions.,Identify federal and provincial pharmacy legislation with respect to the appropriate handling of drug products and practicing within the professions scope.,Identify legal requirements when accepting/receiving written & verbal prescriptions.,"For each component in the patient care process, describe the related activities and responsibilities of pharmacists, pharmacy students, interns, and pharmacy technicians.","Discuss how the medication-dispensing process intersects with the patient care process, and the respective roles of pharmacists, pharmacy students and pharmacy technicians and pharmacy technician students.",Identify and document potential medication prescribing errors in written and verbal prescriptions.,Apply concepts of third party billing and prescription pricing in the drug use process. ,Apply relevant components of the Patient Care Process model to pharmacy practice.,"Demonstrate effective communication in clarifying prescription orders, providing drug information, documentation of errors and interacting with health care professionals and patients.",Utilize critical thinking in the problem solving process.,"Accurately process written and verbal prescriptions, meeting all legal and technical requirements for medications.",Demonstrate competency of the prescription processing software (KROLL).,"Function efficiently within the simulated pharmacy, both independently and within a group.",Complete an accurate patient record by gathering medication history and other relevant information.,"Document search process for drug information questions, citing references used.",Communicate effectively when having a dialogue with a simulated patient and other health care practitioners,"Demonstrate a responsible, caring, and professional attitude towards the profession of pharmacy, students, patients, and health care professionals.",,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 342 (Winter 2017 LAB LEC SEM),PHARM 342 Wi17 - DRUG USE & PATIENT CARE Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Lab 1,Lab,N/A,5,,17-01-14,,Identify the basic process requirements in utilizing the Patient Care Process:,a. Construct a patient care database,b. Identify the drug related problem,c. Manage a patient care profile electronically,Explain the basic concepts and principles applicable to professional responsibilities in the drug use control process and patient care interactions.,Identify federal and provincial pharmacy legislation with respect to the appropriate handling of drug products and practicing within the professions scope.,Identify legal requirements when accepting/receiving written & verbal prescriptions.,Apply relevant components of the Patient Care Process model to pharmacy practice.,"Demonstrate effective communication in clarifying prescription orders, providing drug information, documentation of errors and interacting with health care professionals and patients.",Utilize critical thinking in the problem solving process.,"Accurately process written and verbal prescriptions, meeting all legal and technical requirements for medications.",Demonstrate competency of the prescription processing software (KROLL).,"Function efficiently within the simulated pharmacy, both independently and within a group.",Complete an accurate patient record by gathering medication history and other relevant information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 499 (Winter 2017 LEC B1 SEM J1),PHARM 499 Wi17 - WOMEN'S & MEN'S HEALTH Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Nese Yuksel,,Seminar 3 Quiz,Quiz,Multiple choice,5,,17-04-05,,"Describe the epidemiology, etiology, and risk factors of the conditions of focus (see list above).","Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of focus.",Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of focus.,Identify actual and potential drug-related problems relating to the conditions of focus and in patient cases.,"Discuss alternatives (drug, non-drug), recommendations, implementation, monitoring and follow up for patients with the conditions of focus.",Discuss monitoring parameters for each of the condition of focus.,Utilize self-directed learning abilities.,"Utilize an evidence-based approach to the therapeutic management of the conditions of primary focus, including use of drug, non-drug and complementary and alternative medicines.",Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 499 (Winter 2017 LEC B1 SEM J1),PHARM 499 Wi17 - WOMEN'S & MEN'S HEALTH Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Nese Yuksel,,Seminar 1 Quiz,Quiz,Multiple choice,5,,17-03-22,,Discuss the methods of contraception available for men and women and describe the efficacy of each.,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of focus.",Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of focus.,Identify actual and potential drug-related problems relating to the conditions of focus and in patient cases.,"Discuss alternatives (drug, non-drug), recommendations, implementation, monitoring and follow up for patients with the conditions of focus.",Discuss monitoring parameters for each of the condition of focus.,Utilize self-directed learning abilities.,"Utilize an evidence-based approach to the therapeutic management of the conditions of primary focus, including use of drug, non-drug and complementary and alternative medicines.",Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 499 (Winter 2017 LEC B1 SEM J1),PHARM 499 Wi17 - WOMEN'S & MEN'S HEALTH Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Nese Yuksel,,Midterm,Exam,Multiple choice,40,,17-03-20,,Explain the anatomy of the female and male reproductive systems.,Describe the physiology of the female and male reproductive systems.,"Describe the epidemiology, etiology, and risk factors of the conditions of focus (see list above).","Describe the pathophysiology of the conditions of focus including clinical presentation, symptomatology and health consequences.",Describe the medicinal chemistry and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of focus.,Describe pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of focus.,"Describe the pharmacology, including mechanisms, efficacy, toxicology, side effect profiles, and role of each for the drugs and drug classes associated with the conditions of focus.",Describe the specific laboratory tests used in the diagnosis and monitoring of the conditions of focus.,Discuss the methods of contraception available for men and women and describe the efficacy of each.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments of the conditions of focus including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).",Discuss the role of Complementary and Alternative Medicines (CAM) for womens and mens health and describe the efficacy.,Describe the societal and economic impact of the conditions of focus.,Identify ethical issues surrounding treatment of the conditions of focus.,Describe the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources.,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of focus.",Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of focus.,Identify actual and potential drug-related problems relating to the conditions of focus and in patient cases.,"Discuss alternatives (drug, non-drug), recommendations, implementation, monitoring and follow up for patients with the conditions of focus.",Discuss monitoring parameters for each of the condition of focus.,Utilize self-directed learning abilities.,"Utilize an evidence-based approach to the therapeutic management of the conditions of primary focus, including use of drug, non-drug and complementary and alternative medicines.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,
PHARM 499 (Winter 2017 LEC B1 SEM J1),PHARM 499 Wi17 - WOMEN'S & MEN'S HEALTH Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Nese Yuksel,,Final,Exam,Multiple choice,50,,17-04-24,,"Describe the pathophysiology of the conditions of focus including clinical presentation, symptomatology and health consequences.",Describe the medicinal chemistry and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of focus.,Describe pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of focus.,"Describe the pharmacology, including mechanisms, efficacy, toxicology, side effect profiles, and role of each for the drugs and drug classes associated with the conditions of focus.",Describe the specific laboratory tests used in the diagnosis and monitoring of the conditions of focus.,Discuss the methods of contraception available for men and women and describe the efficacy of each.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments of the conditions of focus including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).",Discuss the role of Complementary and Alternative Medicines (CAM) for womens and mens health and describe the efficacy.,Describe the societal and economic impact of the conditions of focus.,Identify ethical issues surrounding treatment of the conditions of focus.,Describe the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources.,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of focus.",Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of focus.,Identify actual and potential drug-related problems relating to the conditions of focus and in patient cases.,"Discuss alternatives (drug, non-drug), recommendations, implementation, monitoring and follow up for patients with the conditions of focus.",Discuss monitoring parameters for each of the condition of focus.,Utilize self-directed learning abilities.,"Utilize an evidence-based approach to the therapeutic management of the conditions of primary focus, including use of drug, non-drug and complementary and alternative medicines.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (LEC B1 Wi17),PHARM 327 NUTRITION (LEC B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,", , BSc in Pharmacy, ",Hoon Sunwoo,,Midterm,Exam,Written and multiple choice,40,,17-01-24,,"Understand nutritional terminology, dietary requirements, and the role of nutrients in health and disease states, including obesity, diabetes, cardiovascular, osteoporosis, celiac disease, non-celiac gluten sensitivity, cancer, and autoimmune-inflammatory diseases.","Understand the application of various tools for nutritional assessment, nutritional deficiencies and toxicities, components of healthy diets, and principles of non-prescription natural health products, functional food regulations, food safety and food processing technologies.","Explain the interrelation of the biochemical, pharmacological and physiological functions of nutrients.",Explain the interaction of food and drug.,Explain how dietary agents (functional foods and nutraceuticals) may preventor delay the onset of some chronic diseases.,Explain their learning and knowledge of nutrition to those who are disease state.,Identify healthy diet for prevention and amelioration of chronic diseases inpatient cases.,Discuss dietary management for prophylactic and therapeutic approach of patient care.,"Discuss the criteria of an adequate diet for healthy individuals at various lifecycles (preconception, pregnancy, lactation, infancy, toddler, adolescence, adult and elder).",Search and report on a topic of relevance to nutrition and health.,"By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (LEC B1 Wi17),PHARM 327 NUTRITION (LEC B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,", , BSc in Pharmacy, ",Hoon Sunwoo,,Final,Exam,Written and multiple choice,60,,17-02-17,,"Understand nutritional terminology, dietary requirements, and the role of nutrients in health and disease states, including obesity, diabetes, cardiovascular, osteoporosis, celiac disease, non-celiac gluten sensitivity, cancer, and autoimmune-inflammatory diseases.","Understand the application of various tools for nutritional assessment, nutritional deficiencies and toxicities, components of healthy diets, and principles of non-prescription natural health products, functional food regulations, food safety and food processing technologies.","Explain the interrelation of the biochemical, pharmacological and physiological functions of nutrients.",Explain the interaction of food and drug.,Explain how dietary agents (functional foods and nutraceuticals) may preventor delay the onset of some chronic diseases.,Explain their learning and knowledge of nutrition to those who are disease state.,Identify healthy diet for prevention and amelioration of chronic diseases inpatient cases.,Discuss dietary management for prophylactic and therapeutic approach of patient care.,"Discuss the criteria of an adequate diet for healthy individuals at various lifecycles (preconception, pregnancy, lactation, infancy, toddler, adolescence, adult and elder).",Search and report on a topic of relevance to nutrition and health.,"By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Participation (Coordinator and Facilitator),Participation,N/A,10,,17-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Weekly Quizzes,Quiz,Multiple choice,10,,17-03-06,,Demonstrate the ability to research and develop practical therapeutic knowledge for the management of several disease states.,"Demonstrate in-depth knowledge of a controversial topic, critical thinking skills, decision-making skills, and verbal communication skills.","Demonstrate use of a therapeutic process to identify, prioritize, and resolve actual and/or potential drug-related problems using a patient care centered approach.",Answer a focused clinical question and create a patient care plan using a systematic problem-solving approach.,"Demonstrate refinement of critical appraisal, written and oral communication skills.",Incorporate principles of evidence-based medicine into therapeutic decision making.,Demonstrate a confident and competent approach to solving patient concerns.,Utilize a seamless care approach to promote optimal patient outcomes in acute and chronic care settings.,Apply appropriate documentation skills to facilitate care throughout a variety of settings.,"Demonstrate appropriate presentation skills (i.e. content, language) through case presentations.",Demonstrate self-directed learning abilities and team skills.,Accept responsibility of keeping current with emerging therapeutic modalities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Therapeutic Decision-Making Assignment,Assignment,N/A,15,,17-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Patient Case Scenario Assignment,Assignment,N/A,40,,17-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Final Exam,Exam,Multiple choice,25,,17-04-18,,Demonstrate the ability to research and develop practical therapeutic knowledge for the management of several disease states.,"Demonstrate in-depth knowledge of a controversial topic, critical thinking skills, decision-making skills, and verbal communication skills.","Demonstrate use of a therapeutic process to identify, prioritize, and resolve actual and/or potential drug-related problems using a patient care centered approach.",Answer a focused clinical question and create a patient care plan using a systematic problem-solving approach.,"Demonstrate refinement of critical appraisal, written and oral communication skills.",Incorporate principles of evidence-based medicine into therapeutic decision making.,Demonstrate a confident and competent approach to solving patient concerns.,Utilize a seamless care approach to promote optimal patient outcomes in acute and chronic care settings.,Apply appropriate documentation skills to facilitate care throughout a variety of settings.,"Demonstrate appropriate presentation skills (i.e. content, language) through case presentations.",Demonstrate self-directed learning abilities and team skills.,Accept responsibility of keeping current with emerging therapeutic modalities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 387 (Winter 2017 LEC B1 SEM J1),PHARM 387 Wi17 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Cheryl Sadowski,,Examination 2 (Pediatrics),Exam,Written and multiple choice,37,,17-02-08,," Explain the significant differences in physiologic parameters between adolescents, children, toddlers and infants, including premature babies, and neonates","Identify and discuss appropriate management plans for common pediatric gastrointestinal illnesses (e.g. vomiting, diarrhea, dehydration, colic, and constipation).",Discuss presentation and treatment for common pulmonary pediatric illnesses; croup and bronchiolitis.,"Describe the various forms of pediatric abuse and discuss the Child, Youth and Family Enhancement Act and the responsibilities that are associated with the Act","Explain the demographics of the pediatric population in society, and explain how that may impact our role as pharmacists. (e.g. improvement of childhood illnesses, trend towards chronic disease management)","Identify and discuss some of the challenges involved in treating the pediatric population, including communication strategies, presentation of illness and the management and administration of medications to infants and children.",Discuss the importance of medication safety and identify measures used to ensure safe medication practices,Review pediatric toxicology and discuss preventative interventions that pharmacists can promote to patients or utilize in their practice to minimize pediatric toxicological poisonings or incidences.,Discuss basic neonatal care and challenges including premature birth.,Explain how pharmacokinetic parameters are different in infants and children versus adults.,Identify and discuss appropriate management plans for common pediatric concerns such as teething and fevers.,Describe the challenges of providing care in a population with limited evidence.,"Describe the use and effect of drugs, pharmacoepidemiology, including prescription, non-prescription medication, and natural health products.","Describe risks for adverse drug events in pediatric and geriatric patients, and explain why they are more susceptible to adverse events.",Identify and describe age-appropriate communication strategies.,"Describe the role that culture, religion, and ethnicity may play in health and decision-making.",Identify controversial health issues involving pediatric and geriatric populations,Discuss the management and implications involved with a diagnosis of autism.,Apply applicable pharmacokinetic parameters to monitor patients and assess appropriate use of medications., Apply knowledge and skills to establish safe and effective drug use.,Utilize when available an evidence-based approach to therapeutic management of pediatric and geriatric patients.,Identify sources of information needed to solve drug-related problems specific to the populations being studied.,"Empathize with children, older adults, and caregivers regarding challenging decision-making.","Develop a caring, empathic attitude for and response to pediatric and geriatric patients","Develop an appreciation of the comprehensive, interdisciplinary nature of patient care for children and older adults",Appreciate the challenges related to decision-making and advocacy in grey areas of clinical practice and health.,,,,,,,,,,,,,,,,,,,,,
