PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Weekly Quizzes,Quiz,Multiple choice,10,2017-03-06,,Demonstrate the ability to research and develop practical therapeutic knowledge for the management of several disease states.,"Demonstrate in-depth knowledge of a controversial topic, critical thinking skills, decision-making skills, and verbal communication skills.","Demonstrate use of a therapeutic process to identify, prioritize, and resolve actual and/or potential drug-related problems using a patient care centered approach.",Answer a focused clinical question and create a patient care plan using a systematic problem-solving approach.,"Demonstrate refinement of critical appraisal, written and oral communication skills.",Incorporate principles of evidence-based medicine into therapeutic decision making.,Demonstrate a confident and competent approach to solving patient concerns.,Utilize a seamless care approach to promote optimal patient outcomes in acute and chronic care settings.,Apply appropriate documentation skills to facilitate care throughout a variety of settings.,"Demonstrate appropriate presentation skills (i.e. content, language) through case presentations.",Demonstrate self-directed learning abilities and team skills.,Accept responsibility of keeping current with emerging therapeutic modalities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Therapeutic Decision-Making Assignment,Assignment,N/A,15,2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Patient Case Scenario Assignment,Assignment,N/A,40,2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM B1 Wi17),PHARM 489 THERAP & PROF PRACT (SEM B1 Wi17),Faculty of Pharmacy and Pharmaceutical Sciences,,Sherif Mahmoud,,Final Exam,Exam,Multiple choice,25,2017-04-18,,Demonstrate the ability to research and develop practical therapeutic knowledge for the management of several disease states.,"Demonstrate in-depth knowledge of a controversial topic, critical thinking skills, decision-making skills, and verbal communication skills.","Demonstrate use of a therapeutic process to identify, prioritize, and resolve actual and/or potential drug-related problems using a patient care centered approach.",Answer a focused clinical question and create a patient care plan using a systematic problem-solving approach.,"Demonstrate refinement of critical appraisal, written and oral communication skills.",Incorporate principles of evidence-based medicine into therapeutic decision making.,Demonstrate a confident and competent approach to solving patient concerns.,Utilize a seamless care approach to promote optimal patient outcomes in acute and chronic care settings.,Apply appropriate documentation skills to facilitate care throughout a variety of settings.,"Demonstrate appropriate presentation skills (i.e. content, language) through case presentations.",Demonstrate self-directed learning abilities and team skills.,Accept responsibility of keeping current with emerging therapeutic modalities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 387 (Winter 2017 LEC B1 SEM J1),PHARM 387 Wi17 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Cheryl Sadowski,,Examination 2 (Pediatrics),Exam,Written and multiple choice,37,2017-02-08,," Explain the significant differences in physiologic parameters between adolescents, children, toddlers and infants, including premature babies, and neonates","Identify and discuss appropriate management plans for common pediatric gastrointestinal illnesses (e.g. vomiting, diarrhea, dehydration, colic, and constipation).",Discuss presentation and treatment for common pulmonary pediatric illnesses; croup and bronchiolitis.,"Describe the various forms of pediatric abuse and discuss the Child, Youth and Family Enhancement Act and the responsibilities that are associated with the Act","Explain the demographics of the pediatric population in society, and explain how that may impact our role as pharmacists. (e.g. improvement of childhood illnesses, trend towards chronic disease management)","Identify and discuss some of the challenges involved in treating the pediatric population, including communication strategies, presentation of illness and the management and administration of medications to infants and children.",Discuss the importance of medication safety and identify measures used to ensure safe medication practices,Review pediatric toxicology and discuss preventative interventions that pharmacists can promote to patients or utilize in their practice to minimize pediatric toxicological poisonings or incidences.,Discuss basic neonatal care and challenges including premature birth.,Explain how pharmacokinetic parameters are different in infants and children versus adults.,Identify and discuss appropriate management plans for common pediatric concerns such as teething and fevers.,Describe the challenges of providing care in a population with limited evidence.,"Describe the use and effect of drugs, pharmacoepidemiology, including prescription, non-prescription medication, and natural health products.","Describe risks for adverse drug events in pediatric and geriatric patients, and explain why they are more susceptible to adverse events.",Identify and describe age-appropriate communication strategies.,"Describe the role that culture, religion, and ethnicity may play in health and decision-making.",Identify controversial health issues involving pediatric and geriatric populations,Discuss the management and implications involved with a diagnosis of autism.,Apply applicable pharmacokinetic parameters to monitor patients and assess appropriate use of medications., Apply knowledge and skills to establish safe and effective drug use.,Utilize when available an evidence-based approach to therapeutic management of pediatric and geriatric patients.,Identify sources of information needed to solve drug-related problems specific to the populations being studied.,"Empathize with children, older adults, and caregivers regarding challenging decision-making.","Develop a caring, empathic attitude for and response to pediatric and geriatric patients","Develop an appreciation of the comprehensive, interdisciplinary nature of patient care for children and older adults",Appreciate the challenges related to decision-making and advocacy in grey areas of clinical practice and health.,,,,,,,,,,,,,,,,,,,,,
PHARM 387 (Winter 2017 LEC B1 SEM J1),PHARM 387 Wi17 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Cheryl Sadowski,,Examination 1 (Geriatrics),Exam,Written and multiple choice,37,2017-01-23,,Categorize the types of abuse commonly suffered by seniors.,Describe the role of the pharmacist in reducing elder abuse,Describe the challenges of providing care in a population with limited evidence.,"Describe the use and effect of drugs, pharmacoepidemiology, including prescription, non-prescription medication, and natural health products.",Identify controversial health issues involving pediatric and geriatric populations,"Define and be able to use the following terms in a clinical context: geriatrics, gerontology, elderly, aging, frailty.",Describe common stereotypes and biases toward aging in our western society.," Explain the demographics of aging, and how that may impact society and the healthcare system.",Briefly describe the psychosocial aspects of aging and be able to explain the role of the pharmacist in dealing with these aspects.,Describe the physiologic alterations associated with normal aging that modify drug response in the elderly patient.,"Describe the pharmacokinetic and pharmacodynamic changes associated with aging, and apply the principles to medications commonly used in geriatrics.", List the most common chronic diseases and causes of death in seniors.,Contrast disease presentation between the young adult and the elderly adult.,Identify medications that are considered inappropriate or high risk in older adults and explain why they are inappropriate or high risk.,Describe how criteria were developed to classify medications as appropriate or inappropriate in seniors.,Define polypharmacy and underutilization in terms of medications in seniors.,Contrast the presentation of adverse events in the elderly compared to the young adult.,Describe the impact of falls on the senior population.,Identify risk factors for falls in older individuals.,Describe appropriate interventions for falls.,Contrast how a geriatric syndrome is different than a disease state.,List the common geriatric syndromes.,Discuss the role of the pharmacist in medication management of seniors.,Identify methods of appropriately communicating with older adults who are hard of hearing.,Describe the role of the pharmacist in working with home care.,Identify appropriate home care supports for a given patient.,Use tools to assess medication appropriateness and medication management in seniors.,Be able to triage patients in a community setting and refer them to medical attention as appropriate.,Apply applicable pharmacokinetic parameters to monitor patients and assess appropriate use of medications., Apply knowledge and skills to establish safe and effective drug use.,Utilize when available an evidence-based approach to therapeutic management of pediatric and geriatric patients.,Identify sources of information needed to solve drug-related problems specific to the populations being studied.,Identify and be able to recommend aids to assist in medication management and administration.,"Empathize with children, older adults, and caregivers regarding challenging decision-making.","Develop a caring, empathic attitude for and response to pediatric and geriatric patients","Develop an appreciation of the comprehensive, interdisciplinary nature of patient care for children and older adults",Appreciate the challenges related to decision-making and advocacy in grey areas of clinical practice and health.,,,,,,,,,,
PHARM 387 (Winter 2017 LEC B1 SEM J1),PHARM 387 Wi17 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Cheryl Sadowski,,Assignment – Part III: Response,Assignment,N/A,10,2017-02-20,,Take and defend a position on a controversy related to pediatrics and geriatrics using evidence-based arguments.,Prepare and present a personal script to address a controversial topic.,Communicate position through oral and written formats.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 387 (Winter 2017 LEC B1 SEM J1),PHARM 387 Wi17 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Cheryl Sadowski,,Assignment – Part I: Position Outline and Bibliography,Assignment,N/A,5,2017-01-26,,Take and defend a position on a controversy related to pediatrics and geriatrics using evidence-based arguments.,Prepare and present a personal script to address a controversial topic.,Communicate position through oral and written formats.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 387 (Winter 2017 LEC B1 SEM J1),PHARM 387 Wi17 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Cheryl Sadowski,,Assignment – Part II: Debate,Assignment,N/A,10,2017-01-26,,Take and defend a position on a controversy related to pediatrics and geriatrics using evidence-based arguments.,Prepare and present a personal script to address a controversial topic.,Communicate position through oral and written formats.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Final,Exam,Multiple choice,45,2017-04-19,,Relate differences in pharmaceutical vehicles for topical or transdermal drug delivery.,Describe the specific laboratory tests used in the monitoring of isotretinoin.," Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments of the primary focus conditions including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).",Describe and manage the toxicity of medications used in the management of the primary focus conditions,Describe the societal and economic impact of the primary focus conditions.,Identify ethical issues surrounding treatment of the primary focus conditions,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources,"Describe the epidemiology, etiology, and risk factors for the conditions of primary focus. ","Explain the anatomy of the integumentary system, eye, ear, nose and throat. ","Describe the physiology of the skin, eyes, ears, nose and throat.",Explain the physical conditions that lead to skin breakdown and wound development.,Describe the physiology of chronic wound healing.,Describe the pathophysiology of the primary focus conditions including clinical presentation and symptoms and long term health consequences.,"Describe the mechanisms, pathophysiology and clinical presentation of various drug-induced topical reactions.", follow appropriate monitoring parameters, recommend appropriate changes to therapy based on patient outcomes and monitoring parameters,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the primary focus conditions.",Refer patients to medical attention as appropriate.,For the conditions described the student should:, obtain a relevant history from a patient.," review the presenting signs and symptoms of conditions relating to the skin, eyes, ears, nose and throat.", describe criteria used to make the diagnosis and to be able to relate the severity of the disease.," discuss the therapeutic options with patient, including risks and benefits, and medication and alternative therapy choices", apply and demonstrate appropriate counseling and communication with patients,"Design simple pharmaceutical care plans including alternatives (drug, non-drug, referral, reassurance), recommendations, implementation, monitoring and follow up for patients with the primary focus conditions.",Identify actual and potential drug related problems relating to the primary focus conditions and in various patient cases.,Manage clinically significant drug interactions with drugs used to treat the primary focus conditions.,"Demonstrate appropriate physical assessment skills relating to acne, dry skin, eczema and psoriasis.","Counsel patients on the use of therapies (non-pharmacologic, Rx and OTC) in the primary focus conditions.","Select appropriate treatment for special groups (pediatrics, elderly, pregnancy, lactation).",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,"Recognize the integration of knowledge of therapeutics with medicinal chemistry and pharmacology required to develop rational treatment decisions for therapy, evaluation and monitoring.","Recall, select and apply appropriate knowledge and skills to establish safe and effective drug use.",Utilize an evidence-based approach to therapeutic management of the primary focus conditions.,Apply an evidence-based approach to complementary medicine.,Evaluate and interpret literature with respect to existing and new dosage forms, Identify and locate sources of information needed to solve a problem , Critically evaluate the appropriateness and reliability of information from literature resources, Synthesize information gained from various literature resources to solve problems or make recommendations ,Be aware of recent trends in development of new drug delivery systems.,Utilize self-directed learning abilities to synthesize a well-researched review of a non-prescription product. ,Interpret scientific literature to make a clinical recommendation.,"Develop a caring, empathic attitude for patients experiencing the primary focus conditions.",Work effectively within the healthcare team.,Develop an appreciation of the interdisciplinary nature of patient care,Accept responsibility for keeping abreast of emerging technologies and drugs.
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,"Lab # 1 Patient Care Process (Eye, Ear and Lice)",Lab,N/A,5,2017-01-12,," Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments of the primary focus conditions including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).",Describe and manage the toxicity of medications used in the management of the primary focus conditions,Describe the societal and economic impact of the primary focus conditions.,Identify ethical issues surrounding treatment of the primary focus conditions,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources,"Describe the epidemiology, etiology, and risk factors for the conditions of primary focus. ","Explain the anatomy of the integumentary system, eye, ear, nose and throat. ","Describe the physiology of the skin, eyes, ears, nose and throat.", follow appropriate monitoring parameters, recommend appropriate changes to therapy based on patient outcomes and monitoring parameters,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the primary focus conditions.",Refer patients to medical attention as appropriate.,For the conditions described the student should:, obtain a relevant history from a patient.," review the presenting signs and symptoms of conditions relating to the skin, eyes, ears, nose and throat.", describe criteria used to make the diagnosis and to be able to relate the severity of the disease.," discuss the therapeutic options with patient, including risks and benefits, and medication and alternative therapy choices", apply and demonstrate appropriate counseling and communication with patients,"Design simple pharmaceutical care plans including alternatives (drug, non-drug, referral, reassurance), recommendations, implementation, monitoring and follow up for patients with the primary focus conditions.",Identify actual and potential drug related problems relating to the primary focus conditions and in various patient cases.,Manage clinically significant drug interactions with drugs used to treat the primary focus conditions.,"Demonstrate appropriate physical assessment skills relating to acne, dry skin, eczema and psoriasis.","Counsel patients on the use of therapies (non-pharmacologic, Rx and OTC) in the primary focus conditions.","Select appropriate treatment for special groups (pediatrics, elderly, pregnancy, lactation).",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,"Recognize the integration of knowledge of therapeutics with medicinal chemistry and pharmacology required to develop rational treatment decisions for therapy, evaluation and monitoring.","Recall, select and apply appropriate knowledge and skills to establish safe and effective drug use.",Utilize an evidence-based approach to therapeutic management of the primary focus conditions.,Apply an evidence-based approach to complementary medicine.,Evaluate and interpret literature with respect to existing and new dosage forms, Identify and locate sources of information needed to solve a problem , Critically evaluate the appropriateness and reliability of information from literature resources, Synthesize information gained from various literature resources to solve problems or make recommendations ,Be aware of recent trends in development of new drug delivery systems.,Utilize self-directed learning abilities to synthesize a well-researched review of a non-prescription product. ,Interpret scientific literature to make a clinical recommendation.,"Develop a caring, empathic attitude for patients experiencing the primary focus conditions.",Work effectively within the healthcare team.,Develop an appreciation of the interdisciplinary nature of patient care,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Lab # 2: Patient Care Process (Dermatologic Conditions),Lab,N/A,5,2017-01-12,,Relate differences in pharmaceutical vehicles for topical or transdermal drug delivery.,Describe the specific laboratory tests used in the monitoring of isotretinoin.," Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments of the primary focus conditions including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).",Describe and manage the toxicity of medications used in the management of the primary focus conditions,Describe the societal and economic impact of the primary focus conditions.,Identify ethical issues surrounding treatment of the primary focus conditions,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources,"Describe the epidemiology, etiology, and risk factors for the conditions of primary focus. ","Explain the anatomy of the integumentary system, eye, ear, nose and throat. ","Describe the physiology of the skin, eyes, ears, nose and throat.",Explain the physical conditions that lead to skin breakdown and wound development.,Describe the physiology of chronic wound healing.,Describe the pathophysiology of the primary focus conditions including clinical presentation and symptoms and long term health consequences.,"Describe the mechanisms, pathophysiology and clinical presentation of various drug-induced topical reactions.", follow appropriate monitoring parameters, recommend appropriate changes to therapy based on patient outcomes and monitoring parameters,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the primary focus conditions.",Refer patients to medical attention as appropriate.,For the conditions described the student should:, obtain a relevant history from a patient.," review the presenting signs and symptoms of conditions relating to the skin, eyes, ears, nose and throat.", describe criteria used to make the diagnosis and to be able to relate the severity of the disease.," discuss the therapeutic options with patient, including risks and benefits, and medication and alternative therapy choices", apply and demonstrate appropriate counseling and communication with patients,"Design simple pharmaceutical care plans including alternatives (drug, non-drug, referral, reassurance), recommendations, implementation, monitoring and follow up for patients with the primary focus conditions.",Identify actual and potential drug related problems relating to the primary focus conditions and in various patient cases.,Manage clinically significant drug interactions with drugs used to treat the primary focus conditions.,"Demonstrate appropriate physical assessment skills relating to acne, dry skin, eczema and psoriasis.","Counsel patients on the use of therapies (non-pharmacologic, Rx and OTC) in the primary focus conditions.","Select appropriate treatment for special groups (pediatrics, elderly, pregnancy, lactation).",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,"Recognize the integration of knowledge of therapeutics with medicinal chemistry and pharmacology required to develop rational treatment decisions for therapy, evaluation and monitoring.","Recall, select and apply appropriate knowledge and skills to establish safe and effective drug use.",Utilize an evidence-based approach to therapeutic management of the primary focus conditions.,Apply an evidence-based approach to complementary medicine.,Evaluate and interpret literature with respect to existing and new dosage forms, Identify and locate sources of information needed to solve a problem , Critically evaluate the appropriateness and reliability of information from literature resources, Synthesize information gained from various literature resources to solve problems or make recommendations ,Be aware of recent trends in development of new drug delivery systems.,Utilize self-directed learning abilities to synthesize a well-researched review of a non-prescription product. ,Interpret scientific literature to make a clinical recommendation.,"Develop a caring, empathic attitude for patients experiencing the primary focus conditions.",Work effectively within the healthcare team.,Develop an appreciation of the interdisciplinary nature of patient care,Accept responsibility for keeping abreast of emerging technologies and drugs.
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Medical Terminology Quiz #4,Quiz,Multiple choice,2,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Medical Terminology Quiz #1,Quiz,Multiple choice,2,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Medical Terminology Quiz #2,Quiz,Multiple choice,2,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Medical Terminology Quiz #3,Quiz,Multiple choice,2,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Medical Terminology Quiz #5,Quiz,Multiple choice,2,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,Midterm,Exam,Multiple choice,25,2017-03-30,,Relate differences in pharmaceutical vehicles for topical or transdermal drug delivery.,Describe the specific laboratory tests used in the monitoring of isotretinoin.," Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments of the primary focus conditions including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).",Describe and manage the toxicity of medications used in the management of the primary focus conditions,Describe the societal and economic impact of the primary focus conditions.,Identify ethical issues surrounding treatment of the primary focus conditions,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources,"Describe the epidemiology, etiology, and risk factors for the conditions of primary focus. ","Explain the anatomy of the integumentary system, eye, ear, nose and throat. ","Describe the physiology of the skin, eyes, ears, nose and throat.",Explain the physical conditions that lead to skin breakdown and wound development.,Describe the pathophysiology of the primary focus conditions including clinical presentation and symptoms and long term health consequences.,"Describe the mechanisms, pathophysiology and clinical presentation of various drug-induced topical reactions.", follow appropriate monitoring parameters, recommend appropriate changes to therapy based on patient outcomes and monitoring parameters,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the primary focus conditions.",Refer patients to medical attention as appropriate.,For the conditions described the student should:, obtain a relevant history from a patient.," review the presenting signs and symptoms of conditions relating to the skin, eyes, ears, nose and throat.", describe criteria used to make the diagnosis and to be able to relate the severity of the disease.," discuss the therapeutic options with patient, including risks and benefits, and medication and alternative therapy choices", apply and demonstrate appropriate counseling and communication with patients,"Design simple pharmaceutical care plans including alternatives (drug, non-drug, referral, reassurance), recommendations, implementation, monitoring and follow up for patients with the primary focus conditions.",Identify actual and potential drug related problems relating to the primary focus conditions and in various patient cases.,Manage clinically significant drug interactions with drugs used to treat the primary focus conditions.,"Demonstrate appropriate physical assessment skills relating to acne, dry skin, eczema and psoriasis.","Counsel patients on the use of therapies (non-pharmacologic, Rx and OTC) in the primary focus conditions.","Select appropriate treatment for special groups (pediatrics, elderly, pregnancy, lactation).",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,"Recognize the integration of knowledge of therapeutics with medicinal chemistry and pharmacology required to develop rational treatment decisions for therapy, evaluation and monitoring.","Recall, select and apply appropriate knowledge and skills to establish safe and effective drug use.",Utilize an evidence-based approach to therapeutic management of the primary focus conditions.,Apply an evidence-based approach to complementary medicine.,Evaluate and interpret literature with respect to existing and new dosage forms, Identify and locate sources of information needed to solve a problem , Critically evaluate the appropriateness and reliability of information from literature resources, Synthesize information gained from various literature resources to solve problems or make recommendations ,Be aware of recent trends in development of new drug delivery systems.,Utilize self-directed learning abilities to synthesize a well-researched review of a non-prescription product. ,Interpret scientific literature to make a clinical recommendation.,"Develop a caring, empathic attitude for patients experiencing the primary focus conditions.",Work effectively within the healthcare team.,Develop an appreciation of the interdisciplinary nature of patient care,Accept responsibility for keeping abreast of emerging technologies and drugs.,
PHARM 307 (Winter 2017 LAB LEC SEM),"PHARM 307 Wi17 - DERMATOL/EYE,NOSE,THROAT Combined LAB LEC SEM Wi17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 1st year",Ravina Sanghera-Grewal,,OTC Submission,Assignment,N/A,10,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 331 (Winter 2017 LAB LEC SEM),PHARM 331 Wi17 - PHARMACEUTICS 1 Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmaceutical Sciences,, BSc in Pharmacy, 1st year",Raimar Löbenberg/Afsaneh Lavasanifar,,Midterm,Exam,Written and multiple choice,30,2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 331 (Winter 2017 LAB LEC SEM),PHARM 331 Wi17 - PHARMACEUTICS 1 Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmaceutical Sciences,, BSc in Pharmacy, 1st year",Raimar Löbenberg/Afsaneh Lavasanifar,,Final,Exam,Written and multiple choice,40,2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 331 (Winter 2017 LAB LEC SEM),PHARM 331 Wi17 - PHARMACEUTICS 1 Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmaceutical Sciences,, BSc in Pharmacy, 1st year",Raimar Löbenberg/Afsaneh Lavasanifar,,Lab assignments average of 7 lab marks,Assignment,N/A,20,2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 331 (Winter 2017 LAB LEC SEM),PHARM 331 Wi17 - PHARMACEUTICS 1 Combined LAB LEC SEM Wi17,Cross Listed Courses,"Pharmaceutical Sciences,, BSc in Pharmacy, 1st year",Raimar Löbenberg/Afsaneh Lavasanifar,,Lab Exam,Exam,Multiple choice,10,2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 477 (Winter 2017 LEC B1 SEM J1),PHARM 477 Wi17 - INFECTIOUS DISEASES 2 Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Christine Hughes,,Seminar Quiz,Quiz,Written and multiple choice,5,2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 477 (Winter 2017 LEC B1 SEM J1),PHARM 477 Wi17 - INFECTIOUS DISEASES 2 Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Christine Hughes,,Seminar Quiz,Quiz,Written and multiple choice,5,2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 477 (Winter 2017 LEC B1 SEM J1),PHARM 477 Wi17 - INFECTIOUS DISEASES 2 Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Christine Hughes,,Final,Exam,Multiple choice,50,2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 477 (Winter 2017 LEC B1 SEM J1),PHARM 477 Wi17 - INFECTIOUS DISEASES 2 Combined LEC SEM Wi17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Christine Hughes,,Midterm,Exam,Multiple choice,40,2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 324 (Winter 2017 LEC SEM),PHARM 324 Wi17 - HLTH PROF EVED BASED MED Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Mark Makowsky,,EBCP Literacy Assignment,Assignment,N/A,20,2016-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 324 (Winter 2017 LEC SEM),PHARM 324 Wi17 - HLTH PROF EVED BASED MED Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 1st year",Mark Makowsky,,Seminar #2 Critical Appraisal,Assignment,N/A,5,2016-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
