"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/03,"Direct Lecture","face to face","General concepts about drug metabolism",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/06,"Direct Lecture","face to face","Factors that affect drug metabolism",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/08,"Direct Lecture","face to face","Phase I metabolism (oxidation, reduction and hydrolysis)",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/10,"Direct Lecture","face to face","Phase I metabolism (oxidation, reduction and hydrolysis)",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/20,"Direct Lecture","face to face","Phase II metabolism (conjugation)",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/22,"Direct Lecture","face to face","Phase II metabolism (methylation)",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Metabolism",,"MSB 231","Ayman El-Kadi",lecture,"50 minutes",2017/11/24,"Direct Lecture","face to face","Therapeutic implications of drug metabolism",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Transporter Proteins",,"MSB 231","Dion Brocks",lecture,"50 minutes",2017/11/27,"Direct Lecture","face to face","Active transporters, organic ion transporters",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug Transporter Proteins",,"MSB 231","Dion Brocks",lecture,"50 minutes",2017/11/29,"Direct Lecture","face to face","Clinical considerations of ion transporters",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Structure-activity Relationships (SAR)",,"MSB 231","Khaled Barakat",lecture,"50 minutes",2017/12/01,"Direct Lecture","face to face","Structure-activity relationships (SAR) and pharmacological activity",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Structure-activity Relationships (SAR)",,"MSB 231","Khaled Barakat",lecture,"50 minutes",2017/12/04,"Direct Lecture","face to face","SARs and molecular modification in drug design",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Concepts in Drug Design",,"MSB 231","Khaled Barakat",lecture,"50 minutes",2017/12/06,"Direct Lecture","face to face","Functional group replacements; isosters and bioisosters",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Concepts in Drug Design",,"MSB 231","Khaled Barakat",lecture,"50 minutes",2017/12/08,"Direct Lecture","face to face","Prodrugs and their uses drug therapy",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"FINAL EXAM",,"To be announaced","Teaching Assistant ",lecture,"50 minutes",2017/12/18,Other,"face to face","FINAL EXAM",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Introduction - Course outline",,"MSB 231","Carlos A. Velazquez",lecture,"50 minutes",2017/09/05,"Direct Lecture","face to face","Introduction and course expectations",
"PHARM 301 (LEC A1 Fa17)","PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17)","Faculty of Pharmacy and Pharmaceutical Sciences",", BSc in Pharmacy, ","Carlos A. Velázquez",,"Drug binding interactions",,"MSB 231","Khaled Barakat",lecture,"50 minutes",2017/10/20,,"face to face","van der Waals and hydrophobic interactions",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 7c",,,"Jill Hall; Cheryl Sadowski",lecture,"110 minutes",2017/11/08,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"Seminar 1",,,"Sharon Marsh",seminar,"110 minutes",2017/11/20,,"face to face","Pharmacogenomics/Drug Metabolism",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"Seminar 2",,,"Sherif Mahmoud",seminar,"110 minutes",2017/11/22,,"face to face","TDM - anticonvulsants",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"TCBL 2a",,,"Jill Hall; Tara Leslie",lecture,"50 minutes",2017/11/24,,"face to face","Oncologic Complications",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"TCBL 1b",,,"Jill Hall; Stan Dyjur",lecture,"50 minutes",2017/10/23,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"TCBL 1c",,,"Jill Hall; Stan Dyjur",lecture,"110 minutes",2017/10/25,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 6a",,,"Jill Hall; Cathy Biggs",lecture,"50 minutes",2017/10/27,,"face to face","Pain and Addiction",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 6b",,,"Jill Hall; Cathy Biggs",lecture,"170 minutes",2017/10/30,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 6c",,,"Jill Hall; Cathy Biggs",lecture,"110 minutes",2017/11/01,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 7a",,,"Jill Hall; Cheryl Sadowski",lecture,"50 minutes",2017/11/03,,"face to face",Geriatrics,
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 7b",,,"Jill Hall; Cheryl Sadowski",lecture,"170 minutes",2017/11/06,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"CBL 2b",,,"Jill Hall; Alice Chan",lecture,"110 minutes",2017/12/04,,"face to face","See Above, (9:00-11:00)",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"Seminar 3",,,"Jill Hall; Alice Chan",seminar,"110 minutes",2017/12/06,,"face to face","TDM - antibiotics, (9:00-11:00)",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"TCBL 2b",,,"Jill Hall; Tara Leslie",lecture,"170 minutes",2017/11/27,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"TCBL 2c",,,"Jill Hall; Tara Leslie",lecture,"110 minutes",2017/11/29,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"CBL 2a",,,"Jill Hall; Alice Chan",lecture,"110 minutes",2017/12/01,,"face to face","ID - Pneumonia , (8:00-10:00)",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 1a",,,"Jill Hall; Glen Pearson ",lecture,"50 minutes",2017/09/08,,"face to face","CV Risk Reduction",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 1b",,,"Jill Hall; Glen Pearson",lecture,"170 minutes",2017/09/11,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 1c",,,"Jill Hall; Glen Pearson",lecture,"110 minutes",2017/09/13,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 2a",,,"Jill Hall; Ricky Turgeon ",lecture,"50 minutes",2017/09/15,,"face to face","Heart Failure",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 2b",,,"Jill Hall; Ricky Turgeon",lecture,"170 minutes",2017/09/18,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 2c",,,"Jill Hall; Ricky Turgeon",lecture,"110 minutes",2017/09/20,,"face to face","See above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 3a",,,"Jill Hall; Joline Vretenar ",lecture,"50 minutes",2017/09/23,,"face to face",Diabetes,
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 3b",,,"Jill Hall; Joline Vretenar ",lecture,"170 minutes",2017/09/26,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 3c",,,"Jill Hall; Joline Vretenar ",lecture,"110 minutes",2017/09/27,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 4a",,,"Jill Hall; Kirsten George-Phillips",lecture,"50 minutes",2017/09/29,,"face to face","AFib / Stroke",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 4b",,,"Jill Hall; Kirsten George-Phillips",lecture,"170 minutes",2017/10/02,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 4c",,,"Jill Hall; Kirsten George-Phillips",lecture,"110 minutes",2017/10/04,,"face to face","See Above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"CBL 1a",,,"Jill Hall; Deon Druteika",lecture,"110 minutes",2017/10/06,,"face to face","COPD, (8:00-10:00)",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"CBL 1b",,,"Jill Hall; Deon Druteika ",lecture,"110 minutes",2017/10/11,,"face to face","See above, (9:00-11:00)",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 5a",,,"Jill Hall",lecture,"50 minutes",2017/10/13,,"face to face","Rheumatoid Arthritis / Osteoarthritis",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 5b",,,"Jill Hall",lecture,"170 minutes",2017/10/16,,"face to face","See above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"PBL 5c",,,"Jill Hall",lecture,"110 minutes",2017/10/18,,"face to face","See above",
"PHARM 503 (Fall 2017 LEC A1 SEM E1)","PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17","Cross Listed Courses","Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time)","Jill Hall",,"TCBL 1a",,,"Jill Hall; Stan Dyjur",lecture,"50 minutes",2017/10/20,,"face to face","Depression and Anxiety ",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 16",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/16,,"face to face","See Above",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 17",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/18,,"face to face","Drug distribution",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 18",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/20,,"face to face","Drug distribution",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 2",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/08,,"face to face","Kinetics of Transport/Kinetics of iv bolus Doses",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 3",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/11,,"face to face","See Above",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 4",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/13,,"face to face","See Above",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 5",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/15,,"face to face","Kinetics of iv bolus Doses",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 6",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/18,,"face to face","Compartmental Concepts",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 29",,"MS 227","Dr. Kiang",lecture,"50 minutes",2017/11/27,,"face to face","Effects of age on pharmacokinetics",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 30",,"MS 227","Dr. Kiang",lecture,"50 minutes",2017/11/29,,"face to face","Effects of age on pharmacokinetics",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 31",,"MS 227","Dr. Kiang",lecture,"50 minutes",2017/12/01,,"face to face","Drugs in pregnancy and lactation",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 32",,"MS 227","Dr. Kiang",lecture,"50 minutes",2017/12/04,,"face to face","Drugs in pregnancy and lactation",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 33",,"MS 227","Dr. Kiang",lecture,"50 minutes",2017/12/06,,"face to face","Other patient-specific changes in drug PK",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 34",,"MS 227","Dr. Kiang",lecture,"50 minutes",2017/12/08,,"face to face","Other patient-specific changes in drug PK",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,FINAL,,,,lecture,"110 minutes",2017/12/20,,"face to face",,
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 1",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/06,,"face to face","Introduction/Kinetics of Transport",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 10",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/27,,"face to face","Kinetics of Doses after 1st order Input",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,MIDTERM,,"MS 227","Dr. Brocks",lecture,"80 minutes",2017/10/23,Other,"face to face",,
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 9",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/25,,"face to face","Kinetics of Doses after intravenous infusion",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 11",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/09/29,,"face to face","Oral absorption and bioequivalence",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 12",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/02,,"face to face","See Above",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 13",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/04,,"face to face","Kinetics after Constant Input of Drug",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 14",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/06,,"face to face","See Above",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 15",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/11,,"face to face","Multiple dose pharmacokinetics",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 19",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/25,,"face to face","Drug distribution",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 20",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/27,,"face to face","Drug distribution/clearance",
"PHARM 351 (LEC A1 Fa17)","PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17)","Faculty of Pharmacy and Pharmaceutical Sciences","BSc in Pharmacy, ","Dr. Dion Brocks",,"Lecture 21",,"MS 227","Dr. Brocks",lecture,"50 minutes",2017/10/30,,"face to face","Drug clearance",
